,P.Name,PSI_P_RADIUS,PSI_P_DENSITY,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
1942,Kepler-1060 b,0.741924,0.616366,0.827075,0.089113,0.6762371833787314,0.27148321214211385,0.4284705855873816
1943,Kepler-1061 b,0.796045,0.723393,0.850924,0.001568,0.7588500383376151,0.036527370997650514,0.1664896299531577
1944,Kepler-1062 b,0.832284,0.803552,0.865157,0.046448,0.8177918272812464,0.20046149838809446,0.4048898307766403
1945,Kepler-1063 b,0.882391,0.915082,0.886232,0.01581,0.8985878482719427,0.11836945518164727,0.32613701726850725
1946,Kepler-1064 b,0.87127,0.89226,0.880749,0.060552,0.881702540656428,0.23093530143310703,0.4512385643989535
1948,Kepler-1065 c,0.860526,0.862671,0.878117,0.0021,0.861597832486828,0.04294235321917046,0.19235134118461725
1949,Kepler-1066 b,0.743332,0.615844,0.828977,0.001847,0.6765918653132034,0.03912953512373997,0.1627105563822143
1950,Kepler-1067 b,0.93355,0.9219,0.89272,0.000378,0.9277067128139151,0.018369762110599038,0.1305440600824007
1951,Kepler-1067 c,0.834217,0.804609,0.867081,0.008065,0.8192792601750639,0.08362420860612074,0.26174716762469047
1953,Kepler-1069 b,0.860526,0.862671,0.878117,0.020475,0.861597832486828,0.13408745495011828,0.3398962496831895
1954,Kepler-107 b,0.873463,0.98299,0.852636,0.001101,0.9266096235038788,0.03063906388909426,0.16849466298605698
1955,Kepler-107 c,0.862645,0.579979,0.685709,0.002171,0.7073301806476238,0.03858334147012153,0.16520036892225762
1958,Kepler-1070 b,0.838121,0.819975,0.866318,0.00364,0.8289983516117508,0.05615512015836134,0.21576028838931727
1959,Kepler-1071 b,0.741924,0.616366,0.827075,0.012854,0.6762371833787314,0.10310781759886106,0.26405556263290836
1960,Kepler-1072 b,0.864779,0.875248,0.87885,0.000308,0.8699977529810062,0.01645253172007275,0.11963973264476992
1961,Kepler-1073 b,0.751935,0.635998,0.831354,0.010823,0.6915411456522309,0.094856440698563,0.25611936996872603
1962,Kepler-1073 c,0.854252,0.855648,0.87308,0.003466,0.85494971506867,0.05500995618976623,0.21686573350896324
1963,Kepler-1073 d,0.882391,0.913891,0.886637,0.001666,0.8980028916328722,0.038433543188209955,0.18577791289254333
1964,Kepler-1074 b,0.933763,0.968917,0.908854,0.065092,0.9511776094247594,0.24322648821211887,0.480990217786581
1965,Kepler-1075 b,0.896267,0.94502,0.892672,0.009023,0.9203207268881866,0.0897473089067299,0.2873957351271941
1966,Kepler-1076 b,0.93355,0.9219,0.89272,0.022972,0.9277067128139151,0.14320462227176886,0.36448853121531966
1968,Kepler-1078 b,0.808228,0.747524,0.856604,0.000517,0.7772836209981527,0.02104434052186003,0.12789613443083228
1969,Kepler-1079 b,0.85633,0.861397,0.873564,0.010605,0.858859763296663,0.09625043490810833,0.2875163051765565
1973,Kepler-1081 b,0.997472,0.989788,0.99976,0.006889,0.9936225721751696,0.08299003940232828,0.28715984471346284
1974,Kepler-1082 b,0.967072,0.981304,0.953502,0.000319,0.9741620100825119,0.017440388126415077,0.1303447872139415
1976,Kepler-1084 b,0.969998,0.982946,0.957621,0.000665,0.976450538485181,0.025235252425921957,0.15697444320685125
1979,Kepler-1086 b,0.73363,0.596794,0.824944,0.165979,0.6616842012773163,0.3700315934835835,0.4948171979444101
1981,Kepler-1087 b,0.851439,0.844527,0.768417,0.000262,0.8479759574144776,0.01418891306619362,0.10968982241747101
1982,Kepler-1088 b,0.896267,0.94502,0.892672,0.036001,0.9203207268881866,0.1792681920252447,0.40618251167745295
1983,Kepler-1089 b,0.82094,0.779785,0.860109,0.083038,0.8000979301935482,0.26724844460164776,0.4624120752891554
1986,Kepler-1090 b,0.757825,0.645534,0.834698,0.665583,0.6994296273035623,0.7453595098568208,0.7220294482819395
1988,Kepler-1091 b,0.889254,0.933147,0.888301,0.000586,0.9109361680919251,0.022815441832232837,0.14416452807808997
1989,Kepler-1092 b,0.782723,0.69486,0.845644,0.118999,0.737484171884387,0.31722356525958156,0.48368105020527247
1990,Kepler-1093 b,0.801204,0.734713,0.852913,0.016537,0.7672385512029488,0.11876288258963741,0.3018600039335442
1991,Kepler-1093 c,0.799474,0.733236,0.851395,0.09084,0.7656390258235274,0.2781019989140675,0.4614387754926349
1993,Kepler-1095 b,0.944512,0.956262,0.917636,0.004958,0.9503688411053889,0.06745101398793053,0.25318637798091137
1994,Kepler-1096 b,0.936418,0.961892,0.909708,0.013248,0.9490695353112963,0.10978074322940248,0.322784074828449
1996,Kepler-1098 b,0.923344,0.989914,0.903317,0.001101,0.9560497646127004,0.03153651878378462,0.17363893964183635
1998,Kepler-11 b,0.824674,0.465985,0.990345,0.01021,0.6199078269307462,0.10055556896562219,0.24967015088565078
1999,Kepler-11 c,0.686447,0.19396,0.999431,0.014474,0.3648880103812675,0.12027370574651801,0.20949089047266226
2002,Kepler-11 f,0.72824,0.198077,0.953004,0.080567,0.3797994134803265,0.27709325734849627,0.32440693059845693
2004,Kepler-110 b,0.82094,0.779785,0.860109,0.00982,0.8000979301935482,0.09190359285686278,0.27116761315121407
2005,Kepler-110 c,0.763845,0.660372,0.836174,0.035834,0.7102266190026955,0.17309956417045075,0.35062789137719685
2006,Kepler-1100 b,0.834217,0.808988,0.865538,0.005897,0.8215056557297704,0.07144282739365794,0.24226160811242
2007,Kepler-1101 b,0.730921,0.595338,0.822265,0.376097,0.659655248063714,0.5561037670300392,0.605670511408114
2009,Kepler-1103 b,0.754865,0.639514,0.833493,0.01063,0.6947997809513184,0.09412773549809855,0.255734100200819
2010,Kepler-1104 b,0.939095,0.954845,0.910582,0.001573,0.946937255194345,0.0378463404571697,0.18930956064515855
2011,Kepler-1105 b,0.792656,0.720317,0.848022,0.033703,0.7556213284125852,0.1690588225027017,0.3574135588353622
2012,Kepler-1106 b,0.852189,0.849935,0.872603,0.000413,0.851061253797281,0.018983809917927433,0.12710776951312056
2013,Kepler-1107 b,0.913239,0.983055,0.900221,0.000437,0.9475041768483135,0.01983422741122023,0.1370876118279492
2014,Kepler-1108 b,0.889254,0.933147,0.888301,0.007475,0.9109361680919251,0.0814865017963098,0.27244999852733753
2015,Kepler-1109 b,0.766904,0.66656,0.837463,0.119732,0.7149737968904875,0.31665615407883674,0.4758159862704122
2016,Kepler-111 b,0.864779,0.875248,0.87885,0.001794,0.8699977529810062,0.03970713915657989,0.1858631804406904
2019,Kepler-1111 b,0.794346,0.725209,0.848233,0.015664,0.7589906905318404,0.11526804289134088,0.2957826422736003
2022,Kepler-1114 b,0.913239,0.990209,0.897818,0.041181,0.9509455699202768,0.19228375661506097,0.42761125630731583
2023,Kepler-1115 b,0.842075,0.821933,0.870331,0.003716,0.8319430455115302,0.056869587619394604,0.21751381087430738
2025,Kepler-1117 b,0.969998,0.982946,0.957621,0.007936,0.976450538485181,0.08717614499391448,0.29175879373614433
2027,Kepler-1119 b,0.806457,0.749776,0.85368,0.00308,0.7776002209567587,0.051277035795763384,0.19968233363217996
2028,Kepler-112 b,0.743332,0.615844,0.828977,0.011549,0.6765918653132034,0.09784608000834781,0.25729722459916465
2029,Kepler-112 c,0.739131,0.61051,0.82605,0.061935,0.6717491100180185,0.22618887406324828,0.38979760754520376
2030,Kepler-1120 b,0.905858,0.97017,0.895687,0.008427,0.9374626690487468,0.0868789637887101,0.28538707973128985
2031,Kepler-1121 b,0.808228,0.754875,0.853943,0.007457,0.7810960962007172,0.07979882800517812,0.24966087606238405
2032,Kepler-1122 b,0.787646,0.709059,0.846218,0.079551,0.7473202025330239,0.25945613910254656,0.4403371599383267
2033,Kepler-1123 b,0.848103,0.838623,0.871672,0.007724,0.8433496796519224,0.0820536076476836,0.2630587077516319
2034,Kepler-1124 b,0.928513,0.975857,0.904837,0.033747,0.9518907030962116,0.1747441965817463,0.407844794187913
2035,Kepler-1125 b,0.81909,0.774532,0.859787,0.006373,0.7964994763840086,0.07402312173233443,0.2428155219505419
2036,Kepler-1126 b,0.838121,0.819975,0.866318,0.308561,0.8289983516117508,0.5170221933321625,0.6546835464703956
2037,Kepler-1127 b,0.799474,0.733236,0.851395,0.009023,0.7656390258235274,0.08764780137002867,0.25904937223726826
2041,Kepler-113 b,0.822801,0.656553,0.669908,0.015911,0.7349914727076771,0.10324197880707246,0.2754668293073868
2043,Kepler-1130 b,0.93355,0.9219,0.89272,0.010488,0.9277067128139151,0.09676180734153327,0.2996107111148518
2044,Kepler-1130 c,0.93355,0.906243,0.887397,0.004929,0.9197951688555447,0.06613607043815047,0.24664070644583552
2045,Kepler-1130 d,0.873018,0.832908,0.78976,0.007352,0.8527271992519061,0.07619918319772201,0.25490609265664166
2046,Kepler-1131 b,0.862645,0.869989,0.878118,0.003235,0.8663092178344866,0.05329832764730991,0.21487864606802426
2047,Kepler-1132 b,0.744747,0.619935,0.829052,0.289646,0.6794812222902117,0.49003223933941326,0.577033538841508
2048,Kepler-1133 b,0.797755,0.728295,0.851158,0.026888,0.7622342013613664,0.1512809846081126,0.33957552986622264
2050,Kepler-1135 b,0.817252,0.769317,0.85947,0.073659,0.7929223523674938,0.2516102158697059,0.44666247239621565
2051,Kepler-1136 b,0.854252,0.855648,0.87308,0.010366,0.85494971506867,0.09513331319784883,0.28519151286817673
2052,Kepler-1137 b,0.76537,0.662104,0.837335,0.010003,0.71186693874628,0.0915197356038576,0.2552447335777705
2053,Kepler-1138 b,0.842075,0.821933,0.870331,0.005702,0.8319430455115302,0.07044591799387669,0.24208880924090911
2054,Kepler-1139 b,0.950016,0.959014,0.925255,0.000613,0.9545043971737375,0.023815568752393886,0.15077156593785654
2055,Kepler-114 b,0.933763,0.433043,0.703462,0.02322,0.635892703849478,0.12780605478614854,0.28508058114557455
2056,Kepler-114 c,0.860526,0.808309,0.897045,0.035098,0.8340089391211584,0.17743868070406746,0.38468876491659754
2059,Kepler-1141 b,0.941766,0.925774,0.904008,0.001013,0.933735763952522,0.030261528447849427,0.16809601834553864
2060,Kepler-1142 b,0.88695,0.927095,0.887598,0.010757,0.9068003695687381,0.09771331376020363,0.2976683876892854
2061,Kepler-1143 b,0.848103,0.838623,0.871672,0.009314,0.8433496796519224,0.09010412314650201,0.27566153774315316
2063,Kepler-1144 b,0.794346,0.718529,0.850693,0.025082,0.755487019765396,0.146072180191849,0.33219818795979894
2064,Kepler-1145 b,0.901027,0.957871,0.894037,0.01002,0.9290143343980221,0.09464803611274773,0.2965288894380517
2065,Kepler-1146 b,0.939095,0.954845,0.910582,0.007305,0.946937255194345,0.08155857717003161,0.2779043993947305
2067,Kepler-1148 b,0.844071,0.827459,0.870771,0.001562,0.8357237256348535,0.03688013424595957,0.175560824770069
2068,Kepler-1149 b,0.893912,0.945338,0.889747,0.002075,0.9192654579913248,0.042967720733127095,0.19874290296405914
2069,Kepler-115 b,0.975923,0.985037,0.965557,0.000938,0.9804694101046703,0.030094724886597653,0.17177589224575357
2071,Kepler-1150 b,0.994314,0.990302,0.996202,0.011056,0.9923059723835185,0.10494765034053884,0.3227075769493705
2072,Kepler-1151 b,0.762327,0.655964,0.836054,0.321426,0.7071485474976243,0.518391254752624,0.6054581924739222
2073,Kepler-1152 b,0.96123,0.93445,0.930674,0.010091,0.9477454159741423,0.09690939755255937,0.3030601215852292
2074,Kepler-1153 b,0.838121,0.819975,0.866318,0.001989,0.8289983516117508,0.041510318018536066,0.1855046770629947
2075,Kepler-1154 b,0.74617,0.621697,0.830063,0.001881,0.6810959187148312,0.03951390265463537,0.1640510829911442
2076,Kepler-1154 c,0.743332,0.615844,0.828977,0.003995,0.6765918653132034,0.057547920162243915,0.19732322379149372
2077,Kepler-1155 b,0.789307,0.710648,0.847607,0.062019,0.7489455527179529,0.22927655469541583,0.414385878115587
2078,Kepler-1156 b,0.918253,0.996881,0.901612,0.019584,0.9567596191797604,0.13288028223931495,0.35655923523558614
2079,Kepler-1157 b,0.975923,0.985037,0.965557,0.015917,0.9804694101046703,0.12397084644786452,0.34863967457378453
2080,Kepler-1158 b,0.74617,0.621697,0.830063,0.00323,0.6810959187148312,0.05177937320980237,0.18779435499185929
2081,Kepler-1159 b,0.743332,0.618157,0.828056,0.022043,0.6778612535939784,0.13510306587194829,0.30262374922723545
2083,Kepler-116 c,0.751935,0.635998,0.831354,0.00813,0.6915411456522309,0.08221257823472027,0.23843946934067378
2084,Kepler-1160 b,0.773125,0.676156,0.841243,0.021366,0.7230166716611727,0.13406713966516925,0.31134029148159453
2085,Kepler-1161 b,0.774702,0.680715,0.841399,0.04772,0.7261895564726885,0.20037854246400735,0.38146140680097806
2086,Kepler-1162 b,0.763845,0.660372,0.836174,0.124767,0.7102266190026955,0.3229967824266985,0.4789581534243501
2087,Kepler-1163 b,0.991182,0.991984,0.991815,0.002643,0.9915829189170213,0.05119928754387116,0.22531830593456817
2088,Kepler-1164 b,0.967072,0.981304,0.953502,0.008358,0.9741620100825119,0.08927132639319302,0.29489783783867407
2089,Kepler-1165 b,0.87127,0.89226,0.880749,0.003394,0.881702540656428,0.05467414476697372,0.2195594050576246
2091,Kepler-1166 b,0.844071,0.827459,0.870771,0.116519,0.8357237256348535,0.3185300082394122,0.5159487234331936
2092,Kepler-1167 b,0.840091,0.816444,0.869897,0.001337,0.8281831056016538,0.03410355243959198,0.16805947153156867
2093,Kepler-1168 b,0.726909,0.585789,0.821312,0.339751,0.6525452445623982,0.528243857808115,0.5871141434014182
2094,Kepler-1169 b,0.982755,0.962739,0.966529,0.004072,0.9726955155365938,0.0627352061286165,0.24702682782962887
2097,Kepler-1170 b,0.737745,0.606493,0.825992,0.028993,0.6689074512105542,0.15475136851091173,0.3217364503471423
2100,Kepler-1173 b,0.96495,0.955363,0.942247,0.000783,0.9601445343540731,0.027162094930251606,0.16149160036635823
2101,Kepler-1174 b,0.862645,0.869989,0.878118,0.002016,0.8663092178344866,0.042074765453891716,0.19091819491847917
2103,Kepler-1176 b,0.732272,0.595021,0.824025,0.056897,0.6600887953237807,0.21652840558457914,0.3780581627153471
2104,Kepler-1177 b,0.808228,0.747524,0.856604,0.137293,0.7772836209981527,0.3429369227306969,0.5162937662552975
2105,Kepler-1178 b,0.981948,0.986125,0.973293,0.081841,0.9840342837015386,0.28223265653180535,0.5269977324500148
2106,Kepler-1179 b,0.918253,0.996881,0.901612,0.005051,0.9567596191797604,0.06748364403320259,0.2540976693440328
2107,Kepler-118 b,0.799474,0.733236,0.851395,0.021612,0.7656390258235274,0.1356478851291092,0.3222690097190124
2109,Kepler-1180 b,0.794346,0.718529,0.850693,0.009607,0.755487019765396,0.09040247591189081,0.2613386636265047
2110,Kepler-1181 b,0.866928,0.881068,0.87941,0.001716,0.8739694039862036,0.038846718780355186,0.18425754708908584
2111,Kepler-1182 b,0.737745,0.606493,0.825992,0.00854,0.6689074512105542,0.08398792579889088,0.2370235207286341
2114,Kepler-1185 b,0.915737,0.989949,0.900909,0.15523,0.9521202273941038,0.373962704116333,0.5967055009635465
2115,Kepler-1186 b,0.760819,0.651591,0.835936,0.024214,0.7040900603111793,0.1422721135851998,0.31650020700593906
2117,Kepler-1188 b,0.7811,0.693255,0.844311,0.011989,0.7358678417351855,0.10061036019714868,0.27209544026770355
2118,Kepler-1189 b,0.830363,0.798155,0.864781,0.002804,0.8140997360673936,0.04924272457937315,0.2002211004946957
2120,Kepler-119 c,0.975787,0.960599,0.957266,0.003845,0.9681632178579188,0.06066867206392439,0.24235753912056432
2121,Kepler-1190 b,0.915737,0.989949,0.900909,0.065293,0.9521202273941038,0.24253463945795453,0.48054358394598784
2122,Kepler-1191 b,0.877896,0.90319,0.884916,0.00935,0.8904531926159848,0.09096133574217125,0.28459938829208836
2123,Kepler-1192 b,0.743332,0.615844,0.828977,0.065965,0.6765918653132034,0.23384496531890525,0.397765761823739
2124,Kepler-1193 b,0.918253,0.996881,0.901612,0.000857,0.9567596191797604,0.027797148846599357,0.16308031623943925
2125,Kepler-1194 b,0.877896,0.90319,0.884916,0.033937,0.8904531926159848,0.17329568457408281,0.39282527362119246
2126,Kepler-1195 b,0.7811,0.693255,0.844311,0.025203,0.7358678417351855,0.1458738157895378,0.32763371314735484
2127,Kepler-1196 b,0.760819,0.651591,0.835936,0.178146,0.7040900603111793,0.3858997987250058,0.5212563789138328
2128,Kepler-1197 b,0.933763,0.968917,0.908854,0.005709,0.9511776094247594,0.07203226697807032,0.261754616971023
2129,Kepler-1198 b,0.88695,0.927095,0.887598,0.015285,0.9068003695687381,0.11647718845336197,0.32499470385813395
2130,Kepler-1199 b,0.958439,0.977655,0.941756,0.01437,0.9679993184630865,0.116331568028631,0.33557246395891455
2132,Kepler-120 b,0.771557,0.92009,0.753469,0.0246,0.8425567518749107,0.13614454597963152,0.3386879189550209
2133,Kepler-120 c,0.875672,0.903559,0.882139,0.06318,0.8895062206910078,0.23607952477925737,0.45825124753668306
2134,Kepler-1200 b,0.981948,0.995746,0.979281,0.002389,0.9888229331927937,0.04836840196864064,0.21869564492343996
2135,Kepler-1201 b,0.753396,0.637765,0.832415,0.021525,0.6931735712936552,0.13385713606304298,0.3046083207136014
2137,Kepler-1203 b,0.981948,0.995746,0.979281,0.001153,0.9888229331927937,0.03360224684451919,0.1822818484837856
2139,Kepler-1205 b,0.898638,0.9511,0.893459,0.001268,0.9244969452626656,0.03365866919532025,0.17640106817329693
2140,Kepler-1206 b,0.854252,0.855648,0.87308,0.00232,0.85494971506867,0.04500606181393791,0.19615789488111143
2141,Kepler-1207 b,0.85633,0.8513,0.877054,0.004622,0.8538112958962303,0.0636690159182628,0.2331551521832826
2142,Kepler-1208 b,0.749037,0.630007,0.830226,0.050037,0.6869487268049923,0.20381859179672496,0.3741830062067847
2143,Kepler-1209 b,0.877896,0.90319,0.884916,0.025183,0.8904531926159848,0.14928107592056,0.36459266401096424
2144,Kepler-121 b,0.74617,0.621697,0.830063,0.007127,0.6810959187148312,0.07691462150332666,0.22888039408261202
2145,Kepler-121 c,0.754865,0.639514,0.833493,0.21411,0.6947997809513184,0.4224442995591253,0.541769514459621
2146,Kepler-1210 b,0.842075,0.821933,0.870331,0.013236,0.8319430455115302,0.10732987056733088,0.2988182380547473
2148,Kepler-1212 b,0.773125,0.676156,0.841243,0.011835,0.7230166716611727,0.09978031321357936,0.2685941733489233
2149,Kepler-1213 b,0.950016,0.959014,0.925255,0.002224,0.9545043971737375,0.04536261809022931,0.2080836813266163
2150,Kepler-1214 b,0.743332,0.615844,0.828977,0.073385,0.6765918653132034,0.246646461853804,0.40850824924175905
2151,Kepler-1215 b,0.941793,0.955399,0.914043,0.006621,0.948571605313484,0.07779382175340148,0.27164868927365554
2152,Kepler-1216 b,0.903433,0.964008,0.894854,0.003284,0.9332291462786618,0.054209782659590144,0.22492254042527868
2153,Kepler-1217 b,0.794346,0.718529,0.850693,0.001073,0.755487019765396,0.030212474062876745,0.15107988611824566
2154,Kepler-1218 b,0.893912,0.945338,0.889747,0.01789,0.9192654579913248,0.12616486765340024,0.34055690397614585
2155,Kepler-1219 b,0.776288,0.685311,0.841556,0.003461,0.7293824138049944,0.05396874388013862,0.19840325773867482
2156,Kepler-122 b,0.74617,0.621697,0.830063,0.003157,0.6810959187148312,0.05119090633110533,0.18672417459297833
2158,Kepler-122 d,0.76537,0.662104,0.837335,0.02198,0.71186693874628,0.13566364030203526,0.3107643163572457
2161,Kepler-1220 b,0.875672,0.897864,0.884081,0.008099,0.8866985759591587,0.08461779965822794,0.2739169261979772
2162,Kepler-1221 b,0.811805,0.757686,0.857179,0.032027,0.7842788300279436,0.16568908181591205,0.36048084447718953
2163,Kepler-1222 b,0.929343,0.92072,0.887223,0.003294,0.9250214521620566,0.05406026786837076,0.22362224282899518
2164,Kepler-1223 b,0.941793,0.955399,0.914043,0.08294,0.948571605313484,0.2753374773255541,0.5110550976848444
2165,Kepler-1224 b,0.915737,0.989949,0.900909,0.011322,0.9521202273941038,0.10099550335534746,0.3100965359698096
2166,Kepler-1225 b,0.822801,0.785078,0.860435,0.004091,0.8037182114883301,0.05932992149834685,0.2183678968951122
2167,Kepler-1226 b,0.891575,0.939228,0.889017,0.013438,0.9150913637992656,0.10930055098671734,0.31625937182389763
2168,Kepler-1227 b,0.753396,0.637765,0.832415,0.340476,0.6931735712936552,0.5323695422730342,0.6074738651706489
2169,Kepler-1228 b,0.873463,0.897616,0.881533,0.00063,0.8854571498429498,0.023566200160399217,0.14445366186654998
